awayscore,ball,batsman,batsmanid,batsmanteam,bowler,bowlerid,bowlerteam,by_how_many,by_what,city,date,dismissal,dismissaltype,eventid,extras,fallofwickets,homescore,innings,ipl_season,matchid,mom,nonstriker,nonstrikerid,otherathleteinvolved,otherathleteinvolvedid,over,remainingballs,result,runrate,runs,scorevalue,sequence,target,team1,team2,tossdecision,validball,venue,winner,year
0,96,KL Rahul,422108,Kings XI Punjab,Shivam Dube,714451,Royal Challengers Bangalore,,,,,False,,1216510,0,0,132/3,1st innings,ipl20,,,Karun Nair,398439,,,15.6,24,,8.25,1,1,101506,0,,,,0,,,
0,97,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,133/3,1st innings,ipl20,,,Karun Nair,398439,,,16.1,23,,8.22,1,1,101601,0,,,,0,,,
0,98,Karun Nair,398439,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,134/3,1st innings,ipl20,,,KL Rahul,422108,,,16.2,22,,8.2,1,1,101602,0,,,,0,,,
0,99,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,136/3,1st innings,ipl20,,,Karun Nair,398439,,,16.3,21,,8.24,2,2,101603,0,,,,0,,,
0,100,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,138/3,1st innings,ipl20,,,Karun Nair,398439,,,16.4,20,,8.28,2,2,101604,0,,,,0,,,
0,100,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,1,0,139/3,1st innings,ipl20,,,Karun Nair,398439,,,16.4,20,,8.34,1,1,101605,0,,,,1,,,
0,101,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,145/3,1st innings,ipl20,,,Karun Nair,398439,,,16.5,19,,8.61,6,6,101606,0,,,,0,,,
0,102,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,146/3,1st innings,ipl20,,,Karun Nair,398439,,,16.6,18,,8.58,1,1,101607,0,,,,0,,,
0,103,KL Rahul,422108,Kings XI Punjab,Navdeep Saini,700167,Royal Challengers Bangalore,,,,,False,,1216510,0,0,146/3,1st innings,ipl20,,,Karun Nair,398439,,,17.1,17,,8.5,0,0,101701,0,,,,0,,,
0,104,KL Rahul,422108,Kings XI Punjab,Navdeep Saini,700167,Royal Challengers Bangalore,,,,,False,,1216510,0,0,147/3,1st innings,ipl20,,,Karun Nair,398439,,,17.2,16,,8.48,1,1,101702,0,,,,0,,,
0,105,Karun Nair,398439,Kings XI Punjab,Navdeep Saini,700167,Royal Challengers Bangalore,,,,,False,,1216510,0,0,151/3,1st innings,ipl20,,,KL Rahul,422108,,,17.3,15,,8.62,4,4,101703,0,,,,0,,,
0,106,Karun Nair,398439,Kings XI Punjab,Navdeep Saini,700167,Royal Challengers Bangalore,,,,,False,,1216510,0,0,152/3,1st innings,ipl20,,,KL Rahul,422108,,,17.4,14,,8.6,1,1,101704,0,,,,0,,,
0,107,KL Rahul,422108,Kings XI Punjab,Navdeep Saini,700167,Royal Challengers Bangalore,,,,,False,,1216510,0,0,156/3,1st innings,ipl20,,,Karun Nair,398439,,,17.5,13,,8.74,4,4,101705,0,,,,0,,,
0,108,KL Rahul,422108,Kings XI Punjab,Navdeep Saini,700167,Royal Challengers Bangalore,,,,,False,,1216510,0,0,157/3,1st innings,ipl20,,,Karun Nair,398439,,,17.6,12,,8.72,1,1,101706,0,,,,0,,,
0,109,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,163/3,1st innings,ipl20,,,Karun Nair,398439,,,18.1,11,,8.97,6,6,101801,0,,,,0,,,
0,110,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,167/3,1st innings,ipl20,,,Karun Nair,398439,,,18.2,10,,9.1,4,4,101802,0,,,,0,,,
0,111,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,167/3,1st innings,ipl20,,,Karun Nair,398439,,,18.3,9,,9.02,0,0,101803,0,,,,0,,,
0,112,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,173/3,1st innings,ipl20,,,Karun Nair,398439,,,18.4,8,,9.26,6,6,101804,0,,,,0,,,
0,113,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,179/3,1st innings,ipl20,,,Karun Nair,398439,,,18.5,7,,9.5,6,6,101805,0,,,,0,,,
0,114,KL Rahul,422108,Kings XI Punjab,Dale Steyn,47492,Royal Challengers Bangalore,,,,,False,,1216510,0,0,183/3,1st innings,ipl20,,,Karun Nair,398439,,,18.6,6,,9.63,4,4,101806,0,,,,0,,,
0,115,Karun Nair,398439,Kings XI Punjab,Shivam Dube,714451,Royal Challengers Bangalore,,,,,False,,1216510,0,0,185/3,1st innings,ipl20,,,KL Rahul,422108,,,19.1,5,,9.65,2,2,101901,0,,,,0,,,
0,116,Karun Nair,398439,Kings XI Punjab,Shivam Dube,714451,Royal Challengers Bangalore,,,,,False,,1216510,0,0,189/3,1st innings,ipl20,,,KL Rahul,422108,,,19.2,4,,9.77,4,4,101902,0,,,,0,,,
0,117,Karun Nair,398439,Kings XI Punjab,Shivam Dube,714451,Royal Challengers Bangalore,,,,,False,,1216510,0,0,190/3,1st innings,ipl20,,,KL Rahul,422108,,,19.3,3,,9.74,1,1,101903,0,,,,0,,,
0,118,KL Rahul,422108,Kings XI Punjab,Shivam Dube,714451,Royal Challengers Bangalore,,,,,False,,1216510,0,0,194/3,1st innings,ipl20,,,Karun Nair,398439,,,19.4,2,,9.86,4,4,101904,0,,,,0,,,
0,119,KL Rahul,422108,Kings XI Punjab,Shivam Dube,714451,Royal Challengers Bangalore,,,,,False,,1216510,0,0,200/3,1st innings,ipl20,,,Karun Nair,398439,,,19.5,1,,10.08,6,6,101905,0,,,,0,,,
0,120,KL Rahul,422108,Kings XI Punjab,Shivam Dube,714451,Royal Challengers Bangalore,,,,,False,,1216510,0,0,206/3,1st innings,ipl20,,,Karun Nair,398439,,,19.6,0,,10.3,6,6,101906,0,,,,0,,,
1/0,1,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,0.1,119,,6.0,1,1,200001,207,,,,0,,,
1/0,2,Aaron Finch,5334,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Devdutt Padikkal,1119026,,,0.2,118,,3.0,0,0,200002,207,,,,0,,,
2/0,3,Aaron Finch,5334,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Devdutt Padikkal,1119026,,,0.3,117,,4.0,1,1,200003,207,,,,0,,,
2/1,4,Devdutt Padikkal,1119026,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,True,caught,1216510,0,1,0,2nd innings,ipl20,,,Aaron Finch,5334,Devdutt Padikkal,1119026.0,0.4,116,,3.0,0,0,200004,207,,,,0,,,
2/1,5,Josh Philippe,1124282,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,0.5,115,,2.4,0,0,200005,207,,,,0,,,
2/1,6,Josh Philippe,1124282,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,0.6,114,,2.0,0,0,200006,207,,,,0,,,
2/1,7,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Josh Philippe,1124282,,,1.1,113,,1.71,0,0,200101,207,,,,0,,,
3/1,8,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,1,0,0,2nd innings,ipl20,,,Josh Philippe,1124282,,,1.2,112,,2.25,1,1,200102,207,,,,0,,,
3/2,9,Josh Philippe,1124282,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,True,leg before wicket,1216510,0,2,0,2nd innings,ipl20,,,Aaron Finch,5334,Josh Philippe,1124282.0,1.3,111,,2.0,0,0,200103,207,,,,0,,,
4/2,10,Virat Kohli,253802,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,1.4,110,,2.4,1,1,200104,207,,,,0,,,
4/2,11,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Virat Kohli,253802,,,1.5,109,,2.18,0,0,200105,207,,,,0,,,
4/2,12,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Virat Kohli,253802,,,1.6,108,,2.0,0,0,200106,207,,,,0,,,
4/2,13,Virat Kohli,253802,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,2.1,107,,1.84,0,0,200201,207,,,,0,,,
4/2,14,Virat Kohli,253802,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,2.2,106,,1.71,0,0,200202,207,,,,0,,,
4/2,15,Virat Kohli,253802,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,2.3,105,,1.6,0,0,200203,207,,,,0,,,
4/3,16,Virat Kohli,253802,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,True,caught,1216510,0,3,0,2nd innings,ipl20,,,Aaron Finch,5334,Sheldon Cottrell,495551.0,2.4,104,,1.5,0,0,200204,207,,,,0,,,
5/3,17,Aaron Finch,5334,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,2.5,103,,1.76,1,1,200205,207,,,,0,,,
5/3,18,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,2.6,102,,1.66,0,0,200206,207,,,,0,,,
6/3,19,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,3.1,101,,1.89,1,1,200301,207,,,,0,,,
7/3,20,AB de Villiers,44936,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,3.2,100,,2.1,1,1,200302,207,,,,0,,,
7/3,21,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,3.3,99,,2.0,0,0,200303,207,,,,0,,,
11/3,22,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,3.4,98,,3.0,4,4,200304,207,,,,0,,,
11/3,23,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,3.5,97,,2.86,0,0,200305,207,,,,0,,,
11/3,24,Aaron Finch,5334,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,3.6,96,,2.75,0,0,200306,207,,,,0,,,
11/3,25,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.1,95,,2.64,0,0,200401,207,,,,0,,,
17/3,26,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.2,94,,3.92,6,6,200402,207,,,,0,,,
18/3,26,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,1,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.2,94,,4.15,1,1,200403,207,,,,1,,,
22/3,27,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.3,93,,4.88,4,4,200404,207,,,,0,,,
22/3,28,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.4,92,,4.71,0,0,200405,207,,,,0,,,
22/3,29,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.5,91,,4.55,0,0,200406,207,,,,0,,,
23/3,29,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,1,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.5,91,,4.75,1,1,200407,207,,,,1,,,
25/3,30,AB de Villiers,44936,Royal Challengers Bangalore,Sheldon Cottrell,495551,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,4.6,90,,5.0,2,2,200408,207,,,,0,,,
26/3,30,Aaron Finch,5334,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,1,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,5.0,90,,5.2,1,1,200501,207,,,,1,,,
30/3,31,Aaron Finch,5334,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,5.1,89,,5.8,4,4,200502,207,,,,0,,,
32/3,31,Aaron Finch,5334,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,2,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,5.1,89,,6.19,2,2,200503,207,,,,2,,,
36/3,32,AB de Villiers,44936,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,5.2,88,,6.75,4,4,200504,207,,,,0,,,
36/3,33,AB de Villiers,44936,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,5.3,87,,6.54,0,0,200505,207,,,,0,,,
36/3,34,AB de Villiers,44936,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,5.4,86,,6.35,0,0,200506,207,,,,0,,,
40/3,35,AB de Villiers,44936,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,5.5,85,,6.85,4,4,200507,207,,,,0,,,
40/3,36,AB de Villiers,44936,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,5.6,84,,6.66,0,0,200508,207,,,,0,,,
44/3,37,Aaron Finch,5334,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,6.1,83,,7.13,4,4,200601,207,,,,0,,,
44/3,38,Aaron Finch,5334,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,6.2,82,,6.94,0,0,200602,207,,,,0,,,
44/3,39,Aaron Finch,5334,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,6.3,81,,6.76,0,0,200603,207,,,,0,,,
45/3,40,Aaron Finch,5334,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,1,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,6.4,80,,6.75,1,1,200604,207,,,,0,,,
46/3,41,AB de Villiers,44936,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,6.5,79,,6.73,1,1,200605,207,,,,0,,,
48/3,42,Aaron Finch,5334,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,6.6,78,,6.85,2,2,200606,207,,,,0,,,
49/3,43,AB de Villiers,44936,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,7.1,77,,6.83,1,1,200701,207,,,,0,,,
50/3,44,Aaron Finch,5334,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,7.2,76,,6.81,1,1,200702,207,,,,0,,,
51/3,45,AB de Villiers,44936,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Aaron Finch,5334,,,7.3,75,,6.8,1,1,200703,207,,,,0,,,
53/3,46,Aaron Finch,5334,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,7.4,74,,6.91,2,2,200704,207,,,,0,,,
53/4,47,Aaron Finch,5334,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,True,bowled,1216510,0,4,0,2nd innings,ipl20,,,AB de Villiers,44936,Ravi Bishnoi,1175441.0,7.5,73,,6.76,0,0,200705,207,,,,0,,,
53/4,48,Washington Sundar,719715,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,AB de Villiers,44936,,,7.6,72,,6.62,0,0,200706,207,,,,0,,,
57/4,49,AB de Villiers,44936,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,8.1,71,,6.97,4,4,200801,207,,,,0,,,
57/5,50,AB de Villiers,44936,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,True,caught,1216510,0,5,0,2nd innings,ipl20,,,Washington Sundar,719715,AB de Villiers,44936.0,8.2,70,,6.84,0,0,200802,207,,,,0,,,
57/5,51,Washington Sundar,719715,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,8.3,69,,6.7,0,0,200803,207,,,,0,,,
58/5,52,Washington Sundar,719715,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,8.4,68,,6.69,1,1,200804,207,,,,0,,,
58/5,53,Shivam Dube,714451,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,8.5,67,,6.56,0,0,200805,207,,,,0,,,
60/5,54,Shivam Dube,714451,Royal Challengers Bangalore,Murugan Ashwin,528067,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,8.6,66,,6.66,2,2,200806,207,,,,0,,,
60/5,55,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,9.1,65,,6.54,0,0,200901,207,,,,0,,,
60/5,56,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,9.2,64,,6.42,0,0,200902,207,,,,0,,,
61/5,57,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,9.3,63,,6.42,1,1,200903,207,,,,0,,,
61/5,58,Shivam Dube,714451,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,9.4,62,,6.31,0,0,200904,207,,,,0,,,
62/5,59,Shivam Dube,714451,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,9.5,61,,6.3,1,1,200905,207,,,,0,,,
63/5,60,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,9.6,60,,6.3,1,1,200906,207,,,,0,,,
67/5,61,Washington Sundar,719715,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,10.1,59,,6.59,4,4,201001,207,,,,0,,,
68/5,62,Washington Sundar,719715,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,10.2,58,,6.58,1,1,201002,207,,,,0,,,
69/5,63,Shivam Dube,714451,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,10.3,57,,6.57,1,1,201003,207,,,,0,,,
69/5,64,Washington Sundar,719715,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,10.4,56,,6.46,0,0,201004,207,,,,0,,,
70/5,65,Washington Sundar,719715,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,10.5,55,,6.46,1,1,201005,207,,,,0,,,
70/5,66,Shivam Dube,714451,Royal Challengers Bangalore,Mohammed Shami,481896,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,10.6,54,,6.36,0,0,201006,207,,,,0,,,
70/5,67,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,11.1,53,,6.26,0,0,201101,207,,,,0,,,
71/5,67,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,1,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,11.1,53,,6.35,1,1,201102,207,,,,1,,,
72/5,68,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,11.2,52,,6.35,1,1,201103,207,,,,0,,,
78/5,69,Shivam Dube,714451,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,11.3,51,,6.78,6,6,201104,207,,,,0,,,
78/5,70,Shivam Dube,714451,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,11.4,50,,6.68,0,0,201105,207,,,,0,,,
79/5,71,Shivam Dube,714451,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,11.5,49,,6.67,1,1,201106,207,,,,0,,,
80/5,72,Washington Sundar,719715,Royal Challengers Bangalore,James Neesham,355269,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,11.6,48,,6.66,1,1,201107,207,,,,0,,,
80/5,73,Washington Sundar,719715,Royal Challengers Bangalore,Glenn Maxwell,325026,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,12.1,47,,6.57,0,0,201201,207,,,,0,,,
81/5,74,Washington Sundar,719715,Royal Challengers Bangalore,Glenn Maxwell,325026,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,12.2,46,,6.56,1,1,201202,207,,,,0,,,
82/5,75,Shivam Dube,714451,Royal Challengers Bangalore,Glenn Maxwell,325026,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,12.3,45,,6.56,1,1,201203,207,,,,0,,,
83/5,76,Washington Sundar,719715,Royal Challengers Bangalore,Glenn Maxwell,325026,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Shivam Dube,714451,,,12.4,44,,6.55,1,1,201204,207,,,,0,,,
83/5,77,Shivam Dube,714451,Royal Challengers Bangalore,Glenn Maxwell,325026,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Washington Sundar,719715,,,12.5,43,,6.46,0,0,201205,207,,,,0,,,
83/6,78,Shivam Dube,714451,Royal Challengers Bangalore,Glenn Maxwell,325026,Kings XI Punjab,,,,,True,bowled,1216510,0,6,0,2nd innings,ipl20,,,Washington Sundar,719715,Glenn Maxwell,325026.0,12.6,42,,6.38,0,0,201206,207,,,,0,,,
85/6,79,Washington Sundar,719715,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Umesh Yadav,376116,,,13.1,41,,6.45,2,2,201301,207,,,,0,,,
87/6,80,Washington Sundar,719715,Royal Challengers Bangalore,Ravi Bishnoi,1175441,Kings XI Punjab,,,,,False,,1216510,0,0,0,2nd innings,ipl20,,,Umesh Yadav,376116,,,13.2,40,,6.52,2,2,201302,207,,,,0,,,
