matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points
335991,DJ Bravo,24,22,22,,4,2,2nd innings,Mumbai Indians,Kings XI Punjab,,18,18,27,0,1st innings,Kings XI Punjab,Mumbai Indians,9,AllRounder,24,,4,0,28,,-2,0,0,-2,26
335991,DPMD Jayawardene,12,7,7,1,,4,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,12,2,,0,14,,0,,0,,14
335991,DS Kulkarni,3,17,17,,,8,2nd innings,Mumbai Indians,Kings XI Punjab,2,26,26,35,0,1st innings,Kings XI Punjab,Mumbai Indians,8.076923077,Bowler,3,,,0,3,50,0,0,0,50,53
335991,Harbhajan Singh,0,1,1,,,7,2nd innings,Mumbai Indians,Kings XI Punjab,3,25,25,30,0,1st innings,Kings XI Punjab,Mumbai Indians,7.2,Bowler,0,,,-2,-2,75,0,0,0,75,73
335991,IK Pathan,6,3,3,,,0,1st innings,Kings XI Punjab,Mumbai Indians,2,26,26,17,1,2nd innings,Mumbai Indians,Kings XI Punjab,3.923076923,AllRounder,6,,,0,6,50,6,8,0,64,70
335991,K Goel,19,21,21,1,1,0,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,19,2,1,0,22,,0,,0,,22
335991,KC Sangakkara,96,58,58,1,13,1,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,96,2,13,8,119,,0,,0,,119
335991,L Ronchi,12,9,9,1,1,0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,12,2,1,0,15,,0,,0,,15
335991,MA Khote,8,7,7,,1,7,2nd innings,Mumbai Indians,Kings XI Punjab,,12,12,22,0,1st innings,Kings XI Punjab,Mumbai Indians,11,Bowler,8,,1,0,9,,-6,0,0,-6,3
335991,PP Chawla,0,1,1,,,8,1st innings,Kings XI Punjab,Mumbai Indians,2,25,25,15,0,2nd innings,Mumbai Indians,Kings XI Punjab,3.6,Bowler,0,,,-2,-2,50,6,0,0,56,54
335991,RR Sarwan,7,9,9,,,3,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,7,,,0,7,,0,,0,,7
335991,RV Uthappa,23,19,19,1,2,2,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,23,2,2,0,27,,0,,0,,27
335991,S Sohal,0,4,4,,,5,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
335991,S Sreesanth,0,1,1,,,9,1st innings,Kings XI Punjab,Mumbai Indians,2,26,26,29,0,2nd innings,Mumbai Indians,Kings XI Punjab,6.692307692,Bowler,0,,,-2,-2,50,0,0,0,50,48
335991,SM Pollock,22,21,21,1,2,4,2nd innings,Mumbai Indians,Kings XI Punjab,1,25,25,39,0,1st innings,Kings XI Punjab,Mumbai Indians,9.36,AllRounder,22,2,2,0,26,25,-2,0,0,23,49
335991,SS Tiwary,17,10,10,1,2,3,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,Batsmen,17,2,2,0,21,,0,,0,,21
335991,ST Jayasuriya,2,7,7,,,0,2nd innings,Mumbai Indians,Kings XI Punjab,,,,,,,,,,AllRounder,2,,,0,2,,0,,0,,2
335991,VRV Singh,5,2,2,,1,9,1st innings,Kings XI Punjab,Mumbai Indians,1,25,25,39,0,2nd innings,Mumbai Indians,Kings XI Punjab,9.36,Bowler,5,,1,0,6,25,-2,0,0,23,29
335991,Yuvraj Singh,18,9,9,1,1,2,1st innings,Kings XI Punjab,Mumbai Indians,,,,,,,,,,AllRounder,18,2,1,0,21,,0,,0,,21
335992,GC Smith,50,42,42,,8,0,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,,,,,,,,,,Batsmen,50,,8,8,66,,0,,0,,66
335992,JH Kallis,11,10,10,,2,2,1st innings,Royal Challengers Bangalore,Rajasthan Royals,,6,6,7,0,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,7,AllRounder,11,,2,0,13,,0,0,0,0,13
335992,LRPL Taylor,46,21,21,3,6,1,1st innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,46,6,6,0,58,,0,,0,,58
335992,M Kaif,4,6,6,,1,3,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,,,,,,,,,,Batsmen,4,,1,0,5,,0,,0,,5
335992,M Rawat,0,2,2,,,0,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
335992,MV Boucher,4,10,10,,,4,1st innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,4,,,0,4,,0,,0,,4
335992,P Kumar,35,30,30,3,2,5,1st innings,Royal Challengers Bangalore,Rajasthan Royals,1,18,18,42,0,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,14,Bowler,35,6,2,0,43,25,-6,0,0,19,62
335992,R Dravid,0,1,1,,,1,1st innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
335992,R Vinay Kumar,1,1,1,,,8,1st innings,Royal Challengers Bangalore,Rajasthan Royals,,13,13,14,0,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,6.461538462,Bowler,1,,,0,1,,0,0,0,0,1
335992,S Chanderpaul,2,9,9,,,0,1st innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
335992,SB Joshi,3,8,8,,,6,1st innings,Royal Challengers Bangalore,Rajasthan Royals,1,19,19,27,0,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,8.526315789,Bowler,3,,,0,3,25,0,0,0,25,28
335992,SR Watson,63,43,43,2,8,2,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,2,25,25,19,0,1st innings,Royal Challengers Bangalore,Rajasthan Royals,4.56,AllRounder,63,4,8,8,83,50,4,0,0,54,137
335992,V Kohli,15,16,16,1,,3,1st innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,15,2,,0,17,,0,,0,,17
335992,YK Pathan,21,12,12,,5,1,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,,6,6,10,0,1st innings,Royal Challengers Bangalore,Rajasthan Royals,10,AllRounder,21,,5,0,26,,-4,0,0,-4,22
335992,Z Khan,18,18,18,,2,7,1st innings,Royal Challengers Bangalore,Rajasthan Royals,1,24,24,24,0,2nd innings,Rajasthan Royals,Royal Challengers Bangalore,6,Bowler,18,,2,0,20,25,2,0,0,27,47
335993,AB Agarkar,12,9,9,,1,6,1st innings,Kolkata Knight Riders,Chennai Super Kings,1,18,18,19,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,6.333333333,Bowler,12,,1,0,13,25,0,0,0,25,38
335993,BB McCullum,25,12,12,2,2,0,1st innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,Batsmen,25,4,2,0,31,,0,,0,,31
335993,DJ Hussey,0,2,2,,,3,1st innings,Kolkata Knight Riders,Chennai Super Kings,,6,6,10,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,10,Batsmen,0,,,-2,-2,,-4,0,0,-4,-6
335993,I Sharma,4,3,3,,,8,1st innings,Kolkata Knight Riders,Chennai Super Kings,,20,20,20,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,6,Bowler,4,,,0,4,,2,0,0,2,6
335993,LR Shukla,45,35,35,1,4,5,1st innings,Kolkata Knight Riders,Chennai Super Kings,,12,12,18,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,9,AllRounder,45,2,4,0,51,,-2,0,0,-2,49
335993,M Kartik,3,3,3,,,7,1st innings,Kolkata Knight Riders,Chennai Super Kings,,18,18,33,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,11,Bowler,3,,,0,3,,-6,0,0,-6,-3
335993,ML Hayden,80,50,50,3,6,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,Batsmen,80,6,6,8,100,,0,,0,,100
335993,MS Dhoni,43,27,27,2,3,1,2nd innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,Batsmen,43,4,3,0,50,,0,,0,,50
335993,Mohammad Hafeez,17,24,24,,1,4,1st innings,Kolkata Knight Riders,Chennai Super Kings,,13,13,15,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,6.923076923,AllRounder,17,,1,0,18,,0,0,0,0,18
335993,PA Patel,29,30,30,,3,0,2nd innings,Chennai Super Kings,Kolkata Knight Riders,,,,,,,,,,Batsmen,29,,3,0,32,,0,,0,,32
335993,RT Ponting,0,1,1,,,2,1st innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
335993,SC Ganguly,14,21,21,,1,0,1st innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,Batsmen,14,,1,0,15,,0,,0,,15
335993,WP Saha,27,16,16,1,5,2,1st innings,Kolkata Knight Riders,Chennai Super Kings,,,,,,,,,,Batsmen,27,2,5,0,34,,0,,0,,34
335994,AC Gilchrist,116,50,50,10,10,0,2nd innings,Deccan Chargers,Mumbai Indians,,,,,,,,,,Batsmen,116,20,10,24,170,,0,,0,,170
335994,AM Nayar,35,20,20,3,1,4,1st innings,Mumbai Indians,Deccan Chargers,,7,7,21,0,2nd innings,Deccan Chargers,Mumbai Indians,18,Batsmen,35,6,1,0,42,,-6,0,0,-6,36
335994,AM Rahane,0,7,7,,,1,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
335994,DJ Bravo,36,18,18,1,3,5,1st innings,Mumbai Indians,Deccan Chargers,,15,15,29,0,2nd innings,Deccan Chargers,Mumbai Indians,11.6,AllRounder,36,2,3,0,41,,-6,0,0,-6,35
335994,L Ronchi,13,11,11,,3,0,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Batsmen,13,,3,0,16,,0,,0,,16
335994,MA Khote,10,10,10,,1,6,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Bowler,10,,1,0,11,,0,,0,,11
335994,RV Uthappa,7,5,5,,1,2,1st innings,Mumbai Indians,Deccan Chargers,,,,,,,,,,Batsmen,7,,1,0,8,,0,,0,,8
335994,SM Pollock,32,31,31,1,3,3,1st innings,Mumbai Indians,Deccan Chargers,,12,12,33,0,2nd innings,Deccan Chargers,Mumbai Indians,16.5,AllRounder,32,2,3,0,37,,-6,0,0,-6,31
335994,ST Jayasuriya,21,23,23,,2,0,1st innings,Mumbai Indians,Deccan Chargers,,12,12,17,0,2nd innings,Deccan Chargers,Mumbai Indians,8.5,AllRounder,21,,2,0,23,,0,0,0,0,23
335994,VVS Laxman,39,27,27,1,4,0,2nd innings,Deccan Chargers,Mumbai Indians,,,,,,,,,,Batsmen,39,2,4,0,45,,0,,0,,45
335995,B Lee,1,3,3,,,6,2nd innings,Kings XI Punjab,Delhi Daredevils,1,24,24,33,0,1st innings,Delhi Daredevils,Kings XI Punjab,8.25,Bowler,1,,,0,1,25,0,0,0,25,26
335995,DPMD Jayawardene,17,15,15,,2,2,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,17,,2,0,19,,0,,0,,19
335995,G Gambhir,18,14,14,,3,0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,18,,3,0,21,,0,,0,,21
335995,IK Pathan,12,7,7,,2,5,2nd innings,Kings XI Punjab,Delhi Daredevils,2,27,27,23,0,1st innings,Delhi Daredevils,Kings XI Punjab,5.111111111,AllRounder,12,,2,0,14,50,2,0,0,52,66
335995,K Goel,1,3,3,,,0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
335995,KC Sangakkara,4,2,2,,1,1,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,4,,1,0,5,,0,,0,,5
335995,KD Karthik,24,14,14,1,2,4,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,24,2,2,0,28,,0,,0,,28
335995,MF Maharoof,18,12,12,,2,6,1st innings,Delhi Daredevils,Kings XI Punjab,,19,19,30,0,2nd innings,Kings XI Punjab,Delhi Daredevils,9.473684211,Bowler,18,,2,0,20,,-2,0,0,-2,18
335995,MK Tiwary,42,36,36,,6,3,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,42,,6,0,48,,0,,0,,48
335995,R Bhatia,19,15,15,1,1,5,1st innings,Delhi Daredevils,Kings XI Punjab,,7,7,4,0,2nd innings,Kings XI Punjab,Delhi Daredevils,3.428571429,Bowler,19,2,1,0,22,,6,0,0,6,28
335995,S Dhawan,0,3,3,,,1,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
335995,SM Katich,80,55,55,1,11,0,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,80,2,11,8,101,,0,,0,,101
335995,Shoaib Malik,23,19,19,,3,2,1st innings,Delhi Daredevils,Kings XI Punjab,1,24,24,29,0,2nd innings,Kings XI Punjab,Delhi Daredevils,7.25,AllRounder,23,,3,0,26,25,0,0,0,25,51
335995,TM Srivastava,7,9,9,,,4,2nd innings,Kings XI Punjab,Delhi Daredevils,,,,,,,,,,Batsmen,7,,,0,7,,0,,0,,7
335995,V Sehwag,8,7,7,,1,0,1st innings,Delhi Daredevils,Kings XI Punjab,,,,,,,,,,Batsmen,8,,1,0,9,,0,,0,,9
335995,VY Mahesh,6,5,5,,,7,1st innings,Delhi Daredevils,Kings XI Punjab,1,24,24,23,0,2nd innings,Kings XI Punjab,Delhi Daredevils,5.75,Bowler,6,,,0,6,25,2,0,0,27,33
335995,Yuvraj Singh,40,29,29,2,3,3,2nd innings,Kings XI Punjab,Delhi Daredevils,1,13,13,10,0,1st innings,Delhi Daredevils,Kings XI Punjab,4.615384615,AllRounder,40,4,3,0,47,25,4,0,0,29,76
335996,B Akhil,3,3,3,,,9,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,24,24,34,0,1st innings,Chennai Super Kings,Royal Challengers Bangalore,8.5,Bowler,3,,,0,3,,0,0,0,0,3
335996,B Chipli,9,12,12,,1,0,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,9,,1,0,10,,0,,0,,10
335996,DW Steyn,1,2,2,,,9,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,27,27,37,0,1st innings,Chennai Super Kings,Royal Challengers Bangalore,8.222222222,Bowler,1,,,0,1,,0,0,0,0,1
335996,JH Kallis,14,10,10,,2,2,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,24,24,36,0,1st innings,Chennai Super Kings,Royal Challengers Bangalore,9,AllRounder,14,,2,0,16,,-2,0,0,-2,14
335996,LRPL Taylor,55,36,36,3,3,1,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,55,6,3,8,72,,0,,0,,72
335996,MEK Hussey,48,37,37,2,3,1,1st innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,Batsmen,48,4,3,0,55,,0,,0,,55
335996,ML Hayden,15,21,21,,2,0,1st innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,Batsmen,15,,2,0,17,,0,,0,,17
335996,MS Dhoni,66,31,31,3,9,3,1st innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,Batsmen,66,6,9,8,89,,0,,0,,89
335996,MV Boucher,4,6,6,,,3,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,4,,,0,4,,0,,0,,4
335996,P Kumar,6,5,5,,,6,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,1,24,24,29,0,1st innings,Chennai Super Kings,Royal Challengers Bangalore,7.25,Bowler,6,,,0,6,25,0,0,0,25,31
335996,PA Patel,21,17,17,1,2,0,1st innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,Batsmen,21,2,2,0,25,,0,,0,,25
335996,R Dravid,0,1,1,,,6,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,0,,,-2,-2,,0,,0,,-2
335996,SK Raina,28,17,17,2,1,2,1st innings,Chennai Super Kings,Royal Challengers Bangalore,,,,,,,,,,Batsmen,28,4,1,0,33,,0,,0,,33
335996,V Kohli,12,7,7,,2,4,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,12,,2,0,14,,0,,0,,14
335996,W Jaffer,53,36,36,2,5,0,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,,,,,,,,,,Batsmen,53,4,5,8,70,,0,,0,,70
335996,Z Khan,8,6,6,,1,7,2nd innings,Royal Challengers Bangalore,Chennai Super Kings,3,24,24,38,0,1st innings,Chennai Super Kings,Royal Challengers Bangalore,9.5,Bowler,8,,1,0,9,75,-2,0,0,73,82
335997,AB Agarkar,3,7,7,,,6,1st innings,Kolkata Knight Riders,Mumbai Indians,1,28,28,19,1,2nd innings,Mumbai Indians,Kolkata Knight Riders,4.071428571,Bowler,3,,,0,3,25,4,8,0,37,40
335997,AM Rahane,6,12,12,,1,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,,,,,,,,,,Batsmen,6,,1,0,7,,0,,0,,7
335997,BB McCullum,1,2,2,,,0,1st innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
335997,DB Das,30,21,21,1,5,2,1st innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,Batsmen,30,2,5,0,37,,0,,0,,37
335997,DJ Bravo,70,53,53,1,9,3,2nd innings,Mumbai Indians,Kolkata Knight Riders,1,25,25,24,0,1st innings,Kolkata Knight Riders,Mumbai Indians,5.76,AllRounder,70,2,9,8,89,25,2,0,0,27,116
335997,DJ Hussey,17,20,20,,3,3,1st innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,Batsmen,17,,3,0,20,,0,,0,,20
335997,LR Shukla,43,24,24,2,4,6,1st innings,Kolkata Knight Riders,Mumbai Indians,,6,6,11,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,11,AllRounder,43,4,4,0,51,,-6,0,0,-6,45
335997,M Kartik,14,12,12,,1,7,1st innings,Kolkata Knight Riders,Mumbai Indians,,19,19,23,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,7.263157895,Bowler,14,,1,0,15,,0,0,0,0,15
335997,MK Pandey,1,4,4,,,1,2nd innings,Mumbai Indians,Kolkata Knight Riders,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
335997,Mohammad Hafeez,2,6,6,,,4,1st innings,Kolkata Knight Riders,Mumbai Indians,,7,7,11,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,9.428571429,AllRounder,2,,,0,2,,-2,0,0,-2,0
335997,RT Ponting,23,31,31,,2,1,1st innings,Kolkata Knight Riders,Mumbai Indians,,,,,,,,,,Batsmen,23,,2,0,25,,0,,0,,25
335997,RV Uthappa,43,39,39,,5,2,2nd innings,Mumbai Indians,Kolkata Knight Riders,,,,,,,,,,Batsmen,43,,5,0,48,,0,,0,,48
335997,SC Ganguly,4,2,2,,1,0,1st innings,Kolkata Knight Riders,Mumbai Indians,,12,12,14,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,7,Batsmen,4,,1,0,5,,0,0,0,0,5
335997,ST Jayasuriya,18,10,10,1,3,0,2nd innings,Mumbai Indians,Kolkata Knight Riders,3,25,25,13,1,1st innings,Kolkata Knight Riders,Mumbai Indians,3.12,AllRounder,18,2,3,0,23,75,6,8,0,89,112
335998,G Gambhir,88,54,54,1,11,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,88,2,11,8,109,,0,,0,,109
335998,JH Kallis,61,44,44,1,7,2,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,2,24,24,39,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,9.75,AllRounder,61,2,7,8,78,50,-2,0,0,48,126
335998,KD Karthik,2,4,4,,,3,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
335998,LRPL Taylor,31,15,15,2,3,1,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,31,4,3,0,38,,0,,0,,38
335998,MK Tiwary,11,9,9,,1,4,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,11,,1,0,12,,0,,0,,12
335998,MV Boucher,32,17,17,2,2,4,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,32,4,2,0,38,,0,,0,,38
335998,P Kumar,6,5,5,,1,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,24,24,24,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,6,Bowler,6,,1,0,7,,2,0,0,2,9
335998,R Bhatia,8,5,5,,1,5,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,6,6,14,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,14,Bowler,8,,1,0,9,,-6,0,0,-6,3
335998,R Dravid,40,30,30,1,4,3,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,40,2,4,0,46,,0,,0,,46
335998,S Dhawan,50,33,33,3,4,1,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,,,,,,,,,Batsmen,50,6,4,8,68,,0,,0,,68
335998,Shoaib Malik,6,4,4,,1,2,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,6,6,8,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,8,AllRounder,6,,1,0,7,,0,0,0,0,7
335998,V Kohli,1,1,1,,,5,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,6,6,11,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,11,Batsmen,1,,,0,1,,-6,0,0,-6,-5
335998,V Sehwag,26,13,13,1,3,0,1st innings,Delhi Daredevils,Royal Challengers Bangalore,,12,12,30,0,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,15,Batsmen,26,2,3,0,31,,-6,0,0,-6,25
335998,W Jaffer,10,9,9,1,,1,2nd innings,Royal Challengers Bangalore,Delhi Daredevils,,,,,,,,,,Batsmen,10,2,,0,12,,0,,0,,12
335999,AC Gilchrist,6,6,6,,,0,1st innings,Deccan Chargers,Kings XI Punjab,,,,,,,,,,Batsmen,6,,,0,6,,0,,0,,6
335999,D Kalyankrishna,4,8,8,,,7,1st innings,Deccan Chargers,Kings XI Punjab,1,20,20,32,0,2nd innings,Kings XI Punjab,Deccan Chargers,9.6,Bowler,4,,,0,4,25,-2,0,0,23,27
335999,DNT Zoysa,1,2,2,,,6,1st innings,Deccan Chargers,Kings XI Punjab,1,24,24,32,0,2nd innings,Kings XI Punjab,Deccan Chargers,8,Bowler,1,,,0,1,25,0,0,0,25,26
335999,DPMD Jayawardene,47,25,25,1,6,3,2nd innings,Kings XI Punjab,Deccan Chargers,,,,,,,,,,Batsmen,47,2,6,0,55,,0,,0,,55
335999,HH Gibbs,8,10,10,,,1,1st innings,Deccan Chargers,Kings XI Punjab,,,,,,,,,,Batsmen,8,,,0,8,,0,,0,,8
335999,KC Sangakkara,3,4,4,,,1,2nd innings,Kings XI Punjab,Deccan Chargers,,,,,,,,,,Batsmen,3,,,0,3,,0,,0,,3
335999,RG Sharma,77,42,42,2,10,2,1st innings,Deccan Chargers,Kings XI Punjab,,,,,,,,,,Batsmen,77,4,10,8,99,,0,,0,,99
335999,RP Singh,2,2,2,,,8,1st innings,Deccan Chargers,Kings XI Punjab,,25,25,34,0,2nd innings,Kings XI Punjab,Deccan Chargers,8.16,Bowler,2,,,0,2,,0,0,0,0,2
335999,RR Sarwan,15,15,15,,2,0,2nd innings,Kings XI Punjab,Deccan Chargers,,,,,,,,,,Batsmen,15,,2,0,17,,0,,0,,17
335999,SB Bangar,3,8,8,,,5,1st innings,Deccan Chargers,Kings XI Punjab,,24,24,26,0,2nd innings,Kings XI Punjab,Deccan Chargers,6.5,Bowler,3,,,0,3,,0,0,0,0,3
335999,SE Marsh,87,63,63,1,11,0,2nd innings,Kings XI Punjab,Deccan Chargers,,,,,,,,,,Batsmen,87,2,11,8,108,,0,,0,,108
335999,Shahid Afridi,13,7,7,1,1,3,1st innings,Deccan Chargers,Kings XI Punjab,,18,18,28,0,2nd innings,Kings XI Punjab,Deccan Chargers,9.333333333,Bowler,13,2,1,0,16,,-2,0,0,-2,14
335999,VVS Laxman,49,35,35,,8,0,1st innings,Deccan Chargers,Kings XI Punjab,,,,,,,,,,Batsmen,49,,8,0,57,,0,,0,,57
335999,Y Venugopal Rao,1,2,2,,,4,1st innings,Deccan Chargers,Kings XI Punjab,,6,6,9,0,2nd innings,Kings XI Punjab,Deccan Chargers,9,Batsmen,1,,,0,1,,-2,0,0,-2,-1
335999,Yuvraj Singh,15,10,10,,2,2,2nd innings,Kings XI Punjab,Deccan Chargers,,,,,,,,,,AllRounder,15,,2,0,17,,0,,0,,17
336000,AB Agarkar,22,15,15,2,1,1,2nd innings,Kolkata Knight Riders,Rajasthan Royals,1,24,24,46,0,1st innings,Rajasthan Royals,Kolkata Knight Riders,11.5,Bowler,22,4,1,0,27,25,-6,0,0,19,46
336000,AB Dinda,2,3,3,,,9,2nd innings,Kolkata Knight Riders,Rajasthan Royals,,26,26,28,0,1st innings,Rajasthan Royals,Kolkata Knight Riders,6.461538462,Bowler,2,,,0,2,,0,0,0,0,2
336000,BJ Hodge,1,3,3,,,2,2nd innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
336000,DB Das,13,13,13,,1,5,2nd innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,13,,1,0,14,,0,,0,,14
336000,DJ Hussey,45,32,32,2,1,3,2nd innings,Kolkata Knight Riders,Rajasthan Royals,,12,12,26,0,1st innings,Rajasthan Royals,Kolkata Knight Riders,13,Batsmen,45,4,1,0,50,,-6,0,0,-6,44
336000,GC Smith,2,7,7,,,0,1st innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,Batsmen,2,,,0,2,,0,,0,,2
336000,I Sharma,1,1,1,,,9,2nd innings,Kolkata Knight Riders,Rajasthan Royals,1,25,25,25,0,1st innings,Rajasthan Royals,Kolkata Knight Riders,6,Bowler,1,,,0,1,25,2,0,0,27,28
336000,LR Shukla,2,2,2,,,4,2nd innings,Kolkata Knight Riders,Rajasthan Royals,1,7,7,15,0,1st innings,Rajasthan Royals,Kolkata Knight Riders,12.85714286,AllRounder,2,,,0,2,25,-6,0,0,19,21
336000,M Kaif,22,19,19,1,3,1,1st innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,Batsmen,22,2,3,0,27,,0,,0,,27
336000,M Rawat,1,1,1,,,7,1st innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,Batsmen,1,,,0,1,,0,,0,,1
336000,RA Jadeja,36,20,20,1,3,4,1st innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,AllRounder,36,2,3,0,41,,0,,0,,41
