matchid,playername,playing_role,playing_team,playercost,total_points,pred_points_catboost,pred_points,pred_selection_rank,pred_selection_true,actual_selection_rank,actual_selection_true
1175360,AR Patel,Bowler,Delhi Capitals,10,17.0,26.613338664703374,26.613338664703374,,,,
1175360,AT Rayudu,Batsmen,Chennai Super Kings,10,6.0,34.37068205065742,34.37068205065742,5.0,1.0,,
1175360,CA Ingram,Batsmen,Delhi Capitals,10,2.0,25.891566724336982,25.891566724336982,,,,
1175360,DJ Bravo,AllRounder,Chennai Super Kings,10,160.0,33.154453867867105,33.154453867867105,6.0,1.0,0.0,1.0
1175360,DL Chahar,Bowler,Chennai Super Kings,10,29.0,28.51328554246656,28.51328554246656,,,9.0,1.0
1175360,Harbhajan Singh,Bowler,Chennai Super Kings,10,0.0,27.80722610539227,27.80722610539227,,,,
1175360,I Sharma,Bowler,Delhi Capitals,10,23.0,25.514549687396997,25.514549687396997,,,,
1175360,Imran Tahir,Bowler,Chennai Super Kings,10,21.0,30.437582719978547,30.437582719978547,9.0,1.0,,
1175360,K Rabada,Bowler,Delhi Capitals,10,25.0,27.684753694759607,27.684753694759607,,,10.0,1.0
1175360,KM Jadhav,Batsmen,Chennai Super Kings,10,30.0,27.970945382155552,27.970945382155552,,,8.0,1.0
1175360,KMA Paul,Bowler,Delhi Capitals,10,0.0,25.76959148701836,25.76959148701836,,,,
1175360,MS Dhoni,Batsmen,Chennai Super Kings,10,38.0,29.451989364890586,29.451989364890586,,,5.0,1.0
1175360,PP Shaw,Batsmen,Delhi Capitals,10,31.0,28.805645436591128,28.805645436591128,,,7.0,1.0
1175360,R Tewatia,Bowler,Delhi Capitals,10,8.0,24.850938695310322,24.850938695310322,,,,
1175360,RA Jadeja,AllRounder,Chennai Super Kings,10,27.0,37.43774462790866,37.43774462790866,2.0,1.0,,
1175360,RR Pant,Batsmen,Delhi Capitals,10,32.0,38.0175576473722,57.0263364710583,1.0,1.0,6.0,1.0
1175360,S Dhawan,Batsmen,Delhi Capitals,10,100.5,36.28205958798072,36.28205958798072,3.0,1.0,1.0,1.0
1175360,SK Raina,Batsmen,Chennai Super Kings,10,41.0,34.695428260827015,34.695428260827015,4.0,1.0,4.0,1.0
1175360,SN Thakur,Bowler,Chennai Super Kings,10,-2.0,30.33042070344368,30.33042070344368,10.0,1.0,,
1175360,SR Watson,AllRounder,Chennai Super Kings,10,55.0,38.31014799356967,76.62029598713934,0.0,1.0,2.0,1.0
1175360,SS Iyer,Batsmen,Delhi Capitals,10,20.0,31.350280892577103,31.350280892577103,8.0,1.0,,
1175361,AD Russell,AllRounder,Kolkata Knight Riders,10,224.0,39.70847458737476,59.56271188106214,1.0,1.0,0.0,1.0
1175361,AJ Tye,Bowler,Kings XI Punjab,10,23.0,34.76653260092291,34.76653260092291,5.0,1.0,,
1175361,CA Lynn,Batsmen,Kolkata Knight Riders,10,12.0,36.159528012565545,36.159528012565545,2.0,1.0,,
1175361,CH Gayle,Batsmen,Kings XI Punjab,10,27.0,36.101890625444064,36.101890625444064,3.0,1.0,6.0,1.0
1175361,CV Varun,Bowler,Kings XI Punjab,10,19.0,25.40988429360967,25.40988429360967,,,,
1175361,DA Miller,Batsmen,Kings XI Punjab,10,79.0,25.51197589436057,25.51197589436057,,,3.0,1.0
1175361,GC Viljoen,Bowler,Kings XI Punjab,10,25.0,25.40988429360967,25.40988429360967,,,9.0,1.0
1175361,KD Karthik,Batsmen,Kolkata Knight Riders,10,1.0,32.357323765193456,32.357323765193456,7.0,1.0,,
1175361,KL Rahul,Batsmen,Kings XI Punjab,10,1.0,43.97162872828199,87.94325745656398,0.0,1.0,,
1175361,Kuldeep Yadav,Bowler,Kolkata Knight Riders,10,0.0,28.95201724567364,28.95201724567364,9.0,1.0,,
1175361,LH Ferguson,Bowler,Kolkata Knight Riders,10,23.0,25.03715076794784,25.03715076794784,,,10.0,1.0
1175361,M Prasidh Krishna,Bowler,Kolkata Knight Riders,10,-2.0,27.422181325760665,27.422181325760665,10.0,1.0,,
1175361,MA Agarwal,Batsmen,Kings XI Punjab,10,78.0,25.869405133967586,25.869405133967586,,,4.0,1.0
1175361,Mandeep Singh,Batsmen,Kings XI Punjab,10,33.0,22.163733598729067,22.163733598729067,,,5.0,1.0
1175361,Mohammed Shami,Bowler,Kings XI Punjab,10,21.0,26.00173353178841,26.00173353178841,,,,
1175361,N Rana,Batsmen,Kolkata Knight Riders,10,132.0,32.19685039270091,32.19685039270091,8.0,1.0,1.0,1.0
1175361,PP Chawla,Bowler,Kolkata Knight Riders,10,25.0,27.328793649809388,27.328793649809388,,,8.0,1.0
1175361,R Ashwin,Bowler,Kings XI Punjab,10,-6.0,27.30184822254624,27.30184822254624,,,,
1175361,RV Uthappa,Batsmen,Kolkata Knight Riders,10,87.0,34.97810054805605,34.97810054805605,4.0,1.0,2.0,1.0
1175361,SN Khan,Batsmen,Kings XI Punjab,10,15.0,20.62891695712159,20.62891695712159,,,,
1175361,SP Narine,Bowler,Kolkata Knight Riders,10,26.0,33.813698686316535,33.813698686316535,6.0,1.0,7.0,1.0
1175362,AB de Villiers,Batsmen,Royal Challengers Bangalore,10,145.5,39.83006437567649,59.745096563514736,1.0,1.0,1.0,1.0
1175362,C de Grandhomme,AllRounder,Royal Challengers Bangalore,10,3.0,28.229789545327648,28.229789545327648,,,,
1175362,HH Pandya,AllRounder,Mumbai Indians,10,36.0,41.905497186521025,83.81099437304205,0.0,1.0,9.0,1.0
1175362,JJ Bumrah,Bowler,Mumbai Indians,10,80.0,28.91379250290704,28.91379250290704,,,2.0,1.0
1175362,KA Pollard,AllRounder,Mumbai Indians,10,6.0,29.986507695201546,29.986507695201546,,,,
1175362,KH Pandya,AllRounder,Mumbai Indians,10,1.0,34.6740203540375,34.6740203540375,5.0,1.0,,
1175362,M Markande,Bowler,Mumbai Indians,10,32.0,23.811896185191397,23.811896185191397,,,10.0,1.0
1175362,MJ McClenaghan,Bowler,Mumbai Indians,10,-5.0,31.24282692830596,31.24282692830596,8.0,1.0,,
1175362,MM Ali,AllRounder,Royal Challengers Bangalore,10,10.0,39.456231313375184,39.456231313375184,2.0,1.0,,
1175362,Mohammed Siraj,Bowler,Royal Challengers Bangalore,10,50.0,29.38580466568652,29.38580466568652,10.0,1.0,7.0,1.0
1175362,NA Saini,Bowler,Royal Challengers Bangalore,10,-2.0,28.358609989140053,28.358609989140053,,,,
1175362,PA Patel,Batsmen,Royal Challengers Bangalore,10,37.0,35.01028879931913,35.01028879931913,4.0,1.0,8.0,1.0
1175362,Q de Kock,Batsmen,Mumbai Indians,10,27.0,32.75670621339777,32.75670621339777,7.0,1.0,,
1175362,RG Sharma,Batsmen,Mumbai Indians,10,58.0,29.03708538025257,29.03708538025257,,,3.0,1.0
1175362,S Dube,Batsmen,Royal Challengers Bangalore,10,11.0,25.263995022923922,25.263995022923922,,,,
1175362,SA Yadav,Batsmen,Mumbai Indians,10,50.0,33.016857467947965,33.016857467947965,6.0,1.0,6.0,1.0
1175362,SL Malinga,Bowler,Mumbai Indians,10,-4.0,27.01515547442009,27.01515547442009,,,,
1175362,SO Hetmyer,Batsmen,Royal Challengers Bangalore,10,5.0,25.263995022923922,25.263995022923922,,,,
1175362,UT Yadav,Bowler,Royal Challengers Bangalore,10,52.0,29.71090229169189,29.71090229169189,9.0,1.0,5.0,1.0
1175362,V Kohli,Batsmen,Royal Challengers Bangalore,10,53.0,36.68244176517901,36.68244176517901,3.0,1.0,4.0,1.0
1175362,YS Chahal,Bowler,Royal Challengers Bangalore,10,216.0,29.02095080814155,29.02095080814155,,,0.0,1.0
1175362,Yuvraj Singh,AllRounder,Mumbai Indians,10,30.0,28.753652270912962,28.753652270912962,,,,
1175363,AM Rahane,Batsmen,Rajasthan Royals,10,88.0,35.49521932635032,35.49521932635032,4.0,1.0,2.0,1.0
1175363,B Kumar,Bowler,Sunrisers Hyderabad,10,-6.0,23.64060946763326,23.64060946763326,,,,
1175363,BA Stokes,AllRounder,Rajasthan Royals,10,38.0,39.67538118848409,39.67538118848409,3.0,1.0,6.0,1.0
1175363,DA Warner,Batsmen,Sunrisers Hyderabad,10,138.0,45.346130806491864,90.69226161298373,0.0,1.0,1.0,1.0
1175363,DS Kulkarni,Bowler,Rajasthan Royals,10,-6.0,25.050440466057896,25.050440466057896,,,,
1175363,JC Archer,Bowler,Rajasthan Royals,10,-2.0,29.38189041678241,29.38189041678241,7.0,1.0,,
1175363,JC Buttler,Batsmen,Rajasthan Royals,10,7.0,44.643973139398796,66.9659597090982,1.0,1.0,,
1175363,JD Unadkat,Bowler,Rajasthan Royals,10,25.0,25.81012442864777,25.81012442864777,,,8.0,1.0
1175363,JM Bairstow,Batsmen,Sunrisers Hyderabad,10,53.0,25.15100835737368,25.15100835737368,,,4.0,1.0
1175363,K Gowtham,Bowler,Rajasthan Royals,10,-6.0,28.312344305225274,28.312344305225274,10.0,1.0,,
1175363,KS Williamson,Batsmen,Sunrisers Hyderabad,10,16.0,43.727898037426826,43.727898037426826,2.0,1.0,,
1175363,MK Pandey,Batsmen,Sunrisers Hyderabad,10,2.0,30.064520512558502,30.064520512558502,6.0,1.0,,
1175363,Rashid Khan,Bowler,Sunrisers Hyderabad,10,47.0,29.094187074272604,29.094187074272604,9.0,1.0,5.0,1.0
1175363,S Gopal,Bowler,Rajasthan Royals,10,75.0,27.483630723857345,27.483630723857345,,,3.0,1.0
1175363,S Kaul,Bowler,Sunrisers Hyderabad,10,0.0,26.575797330987353,26.575797330987353,,,,
1175363,S Nadeem,Bowler,Sunrisers Hyderabad,10,19.0,23.890863074166003,23.890863074166003,,,10.0,1.0
1175363,SV Samson,Batsmen,Rajasthan Royals,10,296.0,32.70358653408778,32.70358653408778,5.0,1.0,0.0,1.0
1175363,Sandeep Sharma,Bowler,Sunrisers Hyderabad,10,-2.0,25.54253288918869,25.54253288918869,,,,
1175363,V Shankar,Batsmen,Sunrisers Hyderabad,10,36.0,28.763050363619985,28.763050363619985,,,7.0,1.0
1175363,YK Pathan,AllRounder,Sunrisers Hyderabad,10,19.0,29.37789095377471,29.37789095377471,8.0,1.0,9.0,1.0
1175364,AJ Tye,Bowler,Kings XI Punjab,10,25.0,36.742419276316596,36.742419276316596,3.0,1.0,10.0,1.0
1175364,CH Gayle,Batsmen,Kings XI Punjab,10,52.0,37.22288906056325,37.22288906056325,2.0,1.0,4.0,1.0
1175364,DA Miller,Batsmen,Kings XI Punjab,10,20.0,27.035466584811125,27.035466584811125,,,,
1175364,GC Viljoen,Bowler,Kings XI Punjab,10,46.0,28.32641464035467,28.32641464035467,,,7.0,1.0
1175364,HH Pandya,AllRounder,Mumbai Indians,10,34.0,39.84425669753089,59.766385046296335,1.0,1.0,9.0,1.0
1175364,JJ Bumrah,Bowler,Mumbai Indians,10,0.0,31.092582751342672,31.092582751342672,8.0,1.0,,
1175364,KA Pollard,AllRounder,Mumbai Indians,10,7.0,28.187496927771228,28.187496927771228,,,,
1175364,KH Pandya,AllRounder,Mumbai Indians,10,59.0,32.63172012720242,32.63172012720242,6.0,1.0,2.0,1.0
1175364,KL Rahul,Batsmen,Kings XI Punjab,10,176.0,40.00128233231352,80.00256466462704,0.0,1.0,0.0,1.0
1175364,M Ashwin,Bowler,Kings XI Punjab,10,50.0,28.20684105338012,28.20684105338012,,,5.0,1.0
1175364,M Markande,Bowler,Mumbai Indians,10,-2.0,24.649307214245948,24.649307214245948,,,,
1175364,MA Agarwal,Batsmen,Kings XI Punjab,10,54.0,29.93010962227002,29.93010962227002,,,3.0,1.0
1175364,MJ McClenaghan,Bowler,Mumbai Indians,10,1.0,28.063057340979014,28.063057340979014,,,,
1175364,Mohammed Shami,Bowler,Kings XI Punjab,10,48.0,28.277933323666968,28.277933323666968,,,6.0,1.0
1175364,Q de Kock,Batsmen,Mumbai Indians,10,117.0,32.72120995367193,32.72120995367193,5.0,1.0,1.0,1.0
1175364,R Ashwin,Bowler,Kings XI Punjab,10,2.0,28.57245905602221,28.57245905602221,10.0,1.0,,
1175364,RG Sharma,Batsmen,Mumbai Indians,10,37.0,32.170727102073414,32.170727102073414,7.0,1.0,8.0,1.0
1175364,SA Yadav,Batsmen,Mumbai Indians,10,13.0,32.978134636527535,32.978134636527535,4.0,1.0,,
1175364,SL Malinga,Bowler,Mumbai Indians,10,0.0,26.524935843953887,26.524935843953887,,,,
1175364,Yuvraj Singh,AllRounder,Mumbai Indians,10,23.0,30.631576374855083,30.631576374855083,9.0,1.0,,
1175365,A Mishra,Bowler,Delhi Capitals,10,25.0,31.202297749459408,31.202297749459408,8.0,1.0,9.0,1.0
1175365,AD Russell,AllRounder,Kolkata Knight Riders,10,174.0,39.58449680494947,79.16899360989893,0.0,1.0,1.0,1.0
1175365,CA Ingram,Batsmen,Delhi Capitals,10,11.0,25.165434584505807,25.165434584505807,,,,
1175365,CA Lynn,Batsmen,Kolkata Knight Riders,10,23.0,32.56952262182563,32.56952262182563,5.0,1.0,10.0,1.0
1175365,CH Morris,Bowler,Delhi Capitals,10,25.0,28.284094803914012,28.284094803914012,10.0,1.0,,
1175365,GH Vihari,Batsmen,Delhi Capitals,10,2.0,22.39031175852117,22.39031175852117,,,,
1175365,HV Patel,Bowler,Delhi Capitals,10,50.0,31.69275500402333,31.69275500402333,7.0,1.0,5.0,1.0
1175365,K Rabada,Bowler,Delhi Capitals,10,23.0,26.25445390923425,26.25445390923425,,,,
1175365,KD Karthik,Batsmen,Kolkata Knight Riders,10,68.0,28.081863530111512,28.081863530111512,,,2.0,1.0
1175365,Kuldeep Yadav,Bowler,Kolkata Knight Riders,10,57.0,26.80183373796723,26.80183373796723,,,3.0,1.0
1175365,LH Ferguson,Bowler,Kolkata Knight Riders,10,25.0,26.763740490279268,26.763740490279268,,,8.0,1.0
1175365,M Prasidh Krishna,Bowler,Kolkata Knight Riders,10,0.0,27.01421673365073,27.01421673365073,,,,
1175365,N Rana,Batsmen,Kolkata Knight Riders,10,1.0,33.80925358768437,33.80925358768437,4.0,1.0,,
1175365,NS Naik,Batsmen,Kolkata Knight Riders,10,9.0,23.21950567413842,23.21950567413842,,,,
1175365,PP Chawla,Bowler,Kolkata Knight Riders,10,38.0,26.674791424448944,26.674791424448944,,,6.0,1.0
1175365,PP Shaw,Batsmen,Delhi Capitals,10,284.0,29.87714661671083,29.87714661671083,9.0,1.0,0.0,1.0
1175365,RR Pant,Batsmen,Delhi Capitals,10,13.0,39.13815673268807,58.707235099032104,1.0,1.0,,
1175365,RV Uthappa,Batsmen,Kolkata Knight Riders,10,13.0,34.58600695275703,34.58600695275703,3.0,1.0,,
1175365,S Dhawan,Batsmen,Delhi Capitals,10,20.0,37.93547385643152,37.93547385643152,2.0,1.0,,
1175365,S Lamichhane,Bowler,Delhi Capitals,10,25.0,27.464955600445986,27.464955600445986,,,7.0,1.0
1175365,SS Iyer,Batsmen,Delhi Capitals,10,53.0,31.719162559314316,31.719162559314316,6.0,1.0,4.0,1.0
1175365,Shubman Gill,Batsmen,Kolkata Knight Riders,10,4.0,23.27450713981395,23.27450713981395,,,,
1175366,AB de Villiers,Batsmen,Royal Challengers Bangalore,10,1.0,38.08453117281198,57.12679675921797,1.0,1.0,,
1175366,B Kumar,Bowler,Sunrisers Hyderabad,10,0.0,25.080413946135717,25.080413946135717,,,,
1175366,C de Grandhomme,AllRounder,Royal Challengers Bangalore,10,38.0,28.36351779240246,28.36351779240246,,,4.0,1.0
1175366,DA Warner,Batsmen,Sunrisers Hyderabad,10,210.0,47.39542460403159,94.79084920806318,0.0,1.0,1.0,1.0
1175366,JM Bairstow,Batsmen,Sunrisers Hyderabad,10,330.0,28.46243718783194,28.46243718783194,,,0.0,1.0
1175366,MM Ali,AllRounder,Royal Challengers Bangalore,10,5.0,36.28870032114731,36.28870032114731,2.0,1.0,,
1175366,Mohammad Nabi,Bowler,Sunrisers Hyderabad,10,114.0,24.371094714725075,24.371094714725075,,,2.0,1.0
1175366,Mohammed Siraj,Bowler,Royal Challengers Bangalore,10,3.0,29.032428588630427,29.032428588630427,9.0,1.0,,
1175366,P Ray Barman,AllRounder,Royal Challengers Bangalore,10,16.0,32.011717814225165,32.011717814225165,5.0,1.0,7.0,1.0
1175366,PA Patel,Batsmen,Royal Challengers Bangalore,10,13.0,34.98277995519773,34.98277995519773,4.0,1.0,8.0,1.0
1175366,Rashid Khan,Bowler,Sunrisers Hyderabad,10,0.0,31.170777019281317,31.170777019281317,7.0,1.0,,
1175366,S Dube,Batsmen,Royal Challengers Bangalore,10,6.0,21.745524886643704,21.745524886643704,,,,
1175366,S Kaul,Bowler,Sunrisers Hyderabad,10,4.0,26.374010329500603,26.374010329500603,,,,
1175366,SO Hetmyer,Batsmen,Royal Challengers Bangalore,10,11.0,21.88446823099356,21.88446823099356,,,10.0,1.0
1175366,Sandeep Sharma,Bowler,Sunrisers Hyderabad,10,79.0,25.32429367966235,25.32429367966235,,,3.0,1.0
1175366,UT Yadav,Bowler,Royal Challengers Bangalore,10,12.0,28.671151810214514,28.671151810214514,10.0,1.0,9.0,1.0
1175366,V Kohli,Batsmen,Royal Challengers Bangalore,10,3.0,35.02558265250547,35.02558265250547,3.0,1.0,,
1175366,V Shankar,Batsmen,Sunrisers Hyderabad,10,17.0,31.74045507285242,31.74045507285242,6.0,1.0,6.0,1.0
1175366,YK Pathan,AllRounder,Sunrisers Hyderabad,10,6.0,27.197152835803386,27.197152835803386,,,,
1175366,YS Chahal,Bowler,Royal Challengers Bangalore,10,22.0,29.485526905493103,29.485526905493103,8.0,1.0,5.0,1.0
1175367,AM Rahane,Batsmen,Rajasthan Royals,10,-2.0,37.98942600202866,37.98942600202866,5.0,1.0,,
1175367,AT Rayudu,Batsmen,Chennai Super Kings,10,1.0,34.122332950564925,34.122332950564925,,,,
1175367,BA Stokes,AllRounder,Rajasthan Royals,10,75.0,40.12212043884411,40.12212043884411,2.0,1.0,3.0,1.0
1175367,DJ Bravo,AllRounder,Chennai Super Kings,10,83.0,38.302658095788495,38.302658095788495,3.0,1.0,2.0,1.0
1175367,DL Chahar,Bowler,Chennai Super Kings,10,62.0,26.487015987144183,26.487015987144183,,,4.0,1.0
1175367,DS Kulkarni,Bowler,Rajasthan Royals,10,25.0,23.950077062879462,23.950077062879462,,,10.0,1.0
1175367,Imran Tahir,Bowler,Chennai Super Kings,10,52.0,28.274320855855322,28.274320855855322,9.0,1.0,5.0,1.0
1175367,JC Archer,Bowler,Rajasthan Royals,10,136.5,26.659312394578155,26.659312394578155,,,1.0,1.0
1175367,JC Buttler,Batsmen,Rajasthan Royals,10,7.0,46.58222621580554,93.16445243161108,0.0,1.0,,
1175367,JD Unadkat,Bowler,Rajasthan Royals,10,19.0,25.65287976567509,25.65287976567509,,,,
1175367,K Gowtham,Bowler,Rajasthan Royals,10,13.0,25.254792164916978,25.254792164916978,,,,
1175367,KM Jadhav,Batsmen,Chennai Super Kings,10,10.0,27.92008427839125,27.92008427839125,,,,
1175367,MJ Santner,Bowler,Chennai Super Kings,10,-6.0,27.132169487629945,27.132169487629945,10.0,1.0,,
1175367,MS Dhoni,Batsmen,Chennai Super Kings,10,198.0,29.2918479473875,29.2918479473875,,,0.0,1.0
1175367,RA Jadeja,AllRounder,Chennai Super Kings,10,4.0,38.083330662743975,38.083330662743975,4.0,1.0,,
1175367,RA Tripathi,Batsmen,Rajasthan Royals,10,47.0,28.30123333483646,28.30123333483646,,,7.0,1.0
1175367,S Gopal,Bowler,Rajasthan Royals,10,1.0,29.744883631488555,29.744883631488555,8.0,1.0,,
1175367,SK Raina,Batsmen,Chennai Super Kings,10,44.0,36.74625041668529,36.74625041668529,6.0,1.0,8.0,1.0
1175367,SN Thakur,Bowler,Chennai Super Kings,10,48.0,26.07051386130989,26.07051386130989,,,6.0,1.0
1175367,SPD Smith,Batsmen,Rajasthan Royals,10,33.0,32.94521210444917,32.94521210444917,,,9.0,1.0
1175367,SR Watson,AllRounder,Chennai Super Kings,10,16.0,40.733294572788296,61.099941859182444,1.0,1.0,,
1175367,SV Samson,Batsmen,Rajasthan Royals,10,9.0,36.496632830058786,36.496632830058786,7.0,1.0,,
1175368,Avesh Khan,Bowler,Delhi Capitals,10,3.0,22.46567727345099,22.46567727345099,,,,
1175368,CA Ingram,Batsmen,Delhi Capitals,10,44.0,22.73254528859813,22.73254528859813,,,9.0,1.0
1175368,CH Morris,Bowler,Delhi Capitals,10,109.5,27.76066597729097,27.76066597729097,,,1.0,1.0
1175368,DA Miller,Batsmen,Kings XI Punjab,10,67.0,29.385177211926173,29.385177211926173,10.0,1.0,2.0,1.0
1175368,GC Viljoen,Bowler,Kings XI Punjab,10,26.0,29.44146962120397,29.44146962120397,9.0,1.0,,
1175368,GH Vihari,Batsmen,Delhi Capitals,10,0.0,20.461723204616302,20.461723204616302,,,,
1175368,HV Patel,Bowler,Delhi Capitals,10,1.0,31.590772260029325,31.590772260029325,5.0,1.0,,
1175368,K Rabada,Bowler,Delhi Capitals,10,48.0,25.904073961832534,25.904073961832534,,,7.0,1.0
1175368,KL Rahul,Batsmen,Kings XI Punjab,10,19.0,50.590413836187714,101.18082767237543,0.0,1.0,,
1175368,M Ashwin,Bowler,Kings XI Punjab,10,-1.0,27.84947239129797,27.84947239129797,,,,
1175368,MA Agarwal,Batsmen,Kings XI Punjab,10,6.0,33.11851854767808,33.11851854767808,4.0,1.0,,
1175368,Mandeep Singh,Batsmen,Kings XI Punjab,10,34.0,23.59749313982475,23.59749313982475,,,,
1175368,Mohammed Shami,Bowler,Kings XI Punjab,10,48.0,29.721272083603488,29.721272083603488,8.0,1.0,6.0,1.0
1175368,Mujeeb Ur Rahman,Bowler,Kings XI Punjab,10,0.0,31.090862611488284,31.090862611488284,6.0,1.0,,
1175368,PP Shaw,Batsmen,Delhi Capitals,10,-2.0,34.11258879774194,34.11258879774194,3.0,1.0,,
1175368,R Ashwin,Bowler,Kings XI Punjab,10,53.0,28.773797820748506,28.773797820748506,,,3.0,1.0
1175368,RR Pant,Batsmen,Delhi Capitals,10,51.0,37.977399048553345,37.977399048553345,2.0,1.0,4.0,1.0
1175368,S Dhawan,Batsmen,Delhi Capitals,10,38.0,39.1475460055448,58.721319008317195,1.0,1.0,10.0,1.0
1175368,S Lamichhane,Bowler,Delhi Capitals,10,48.0,25.82499687271,25.82499687271,,,5.0,1.0
1175368,SM Curran,Bowler,Kings XI Punjab,10,294.0,28.986189941871423,28.986189941871423,,,0.0,1.0
1175368,SN Khan,Batsmen,Kings XI Punjab,10,45.0,25.172237930560808,25.172237930560808,,,8.0,1.0
1175368,SS Iyer,Batsmen,Delhi Capitals,10,35.0,30.30676673494491,30.30676673494491,7.0,1.0,,
1175369,AB de Villiers,Batsmen,Royal Challengers Bangalore,10,15.0,38.71871830788597,38.71871830788597,2.0,1.0,,
1175369,AM Rahane,Batsmen,Rajasthan Royals,10,27.0,37.19856223741836,37.19856223741836,3.0,1.0,9.0,1.0
1175369,BA Stokes,AllRounder,Rajasthan Royals,10,-1.0,40.84816495786266,61.27224743679399,1.0,1.0,,
1175369,DS Kulkarni,Bowler,Rajasthan Royals,10,0.0,25.554577431299485,25.554577431299485,,,,
1175369,JC Archer,Bowler,Rajasthan Royals,10,19.0,31.573890538790607,31.573890538790607,7.0,1.0,10.0,1.0
1175369,JC Buttler,Batsmen,Rajasthan Royals,10,85.0,46.92498113995379,93.84996227990759,0.0,1.0,2.0,1.0
1175369,K Gowtham,Bowler,Rajasthan Royals,10,4.0,26.697485953807693,26.697485953807693,,,,
1175369,MM Ali,AllRounder,Royal Challengers Bangalore,10,17.0,33.64535238337849,33.64535238337849,6.0,1.0,,
1175369,MP Stoinis,AllRounder,Royal Challengers Bangalore,10,33.0,29.70937163005497,29.70937163005497,,,6.0,1.0
1175369,Mohammed Siraj,Bowler,Royal Challengers Bangalore,10,27.0,26.925475095170214,26.925475095170214,,,8.0,1.0
1175369,NA Saini,Bowler,Royal Challengers Bangalore,10,0.0,25.65048737702034,25.65048737702034,,,,
1175369,PA Patel,Batsmen,Royal Challengers Bangalore,10,132.0,34.88599315389177,34.88599315389177,4.0,1.0,1.0,1.0
1175369,RA Tripathi,Batsmen,Rajasthan Royals,10,40.0,28.863899602643013,28.863899602643013,,,5.0,1.0
1175369,S Gopal,Bowler,Rajasthan Royals,10,178.0,29.836658871058958,29.836658871058958,9.0,1.0,0.0,1.0
1175369,SO Hetmyer,Batsmen,Royal Challengers Bangalore,10,1.0,24.532687727036468,24.532687727036468,,,,
1175369,SPD Smith,Batsmen,Rajasthan Royals,10,43.0,31.244645053939088,31.244645053939088,8.0,1.0,4.0,1.0
1175369,STR Binny,AllRounder,Rajasthan Royals,10,2.0,25.735522507371346,25.735522507371346,,,,
1175369,UT Yadav,Bowler,Royal Challengers Bangalore,10,-2.0,26.60659081889489,26.60659081889489,,,,
1175369,V Kohli,Batsmen,Royal Challengers Bangalore,10,28.0,34.7527342771027,34.7527342771027,5.0,1.0,7.0,1.0
1175369,VR Aaron,Bowler,Rajasthan Royals,10,-6.0,27.85027933182158,27.85027933182158,,,,
1175369,YS Chahal,Bowler,Royal Challengers Bangalore,10,56.0,29.489293315778347,29.489293315778347,10.0,1.0,3.0,1.0
1175370,AT Rayudu,Batsmen,Chennai Super Kings,10,-2.0,32.913472397479985,32.913472397479985,7.0,1.0,,
